occ_code,entry_rate_baseline,entry_rate_recent,entrant_share_baseline,entrant_share_recent,exit_rate_baseline,exit_rate_recent,current_sample_n_baseline,current_sample_n_recent,young_employment_baseline,young_employment_recent,median_weekly_wage_baseline,median_weekly_wage_recent,wage_sample_n_baseline,wage_sample_n_recent,title,soc_major_label,ai_exposure,automation_exposure,augmentation_exposure,theoretical_exposure,entry_rate_change_pp,exit_rate_change_pp,wage_growth,young_employment_growth,employment_wage_interaction,joint_pattern
35-3023,0.0012615602925827732,0.0015004193807417365,0.181803618816101,0.15472210677487608,0.16253191346164275,0.14387847580103236,2416.0,1427.0,280164.05352708336,398124.8762041667,386.03877551020406,450.0,980.0,592.0,Fast Food and Counter Workers,Food Preparation & Serving,0.0,0.0,0.0,0.1310307017543859,0.023885908815896334,-1.8653437660610395,0.16568601018191043,0.4210419616365242,0.06976076274272068,more juniors + higher wages
35-3031,0.002740272955718119,0.0026143019463241526,0.1653964357844573,0.14294133570910644,0.17424700723548348,0.14521244558087232,5630.0,2688.0,663428.245915341,741917.5745524999,422.9092495636998,503.3251184834123,2292.0,1055.0,Waiters and Waitresses,Food Preparation & Serving,0.0,0.0,0.0,0.2857142857142857,-0.01259710093939664,-2.9034561654611157,0.19014923178595566,0.1183086929451822,0.02249630707712691,more juniors + higher wages
35-3041,0.00021428067423475333,0.0002495893600490966,0.176383315152984,0.16471494894622926,0.2147154961270971,0.17517999882297328,405.0,221.0,49438.94473087121,61290.74213416667,431.037037037037,530.919540229885,162.0,87.0,"Food Servers, Nonrestaurant",Food Preparation & Serving,0.0,0.0,0.0,0.1851851851851851,0.0035308685814343255,-3.953549730412381,0.2317260342160934,0.23972593808004206,0.05555074093002091,more juniors + higher wages
51-9195,1.2796280482696214e-05,4.20511132215878e-05,0.10142080101317597,0.30730717002261226,0.12940701475450417,0.21350930174169303,60.0,18.0,5074.062559848485,5624.833574166667,,,,,"Molders, Shapers, and Casters, Except Metal and Plastic",Production,0.0,0.0,0.0,0.1192358366271409,0.0029254832738891583,8.410228698718885,,0.10854635862720396,,insufficient data
35-9011,0.00030886432677210016,0.00032996421192257755,0.19810989912788488,0.22281914155515273,0.20613382085142948,0.21015536248357605,549.0,225.0,63636.284253787875,60335.282105,399.4488888888889,537.4226804123712,225.0,97.0,Dining Room and Cafeteria Attendants and Bartender Helpers,Food Preparation & Serving,0.0,0.0,0.0,0.0,0.002109988515047739,0.40215416321465747,0.34541037755110926,-0.051872955617948246,-0.017917457184687437,fewer juniors + higher wages
35-9021,0.0002689018518396325,0.0002646666662512499,0.189785641566575,0.15676302382657928,0.19838757088100845,0.14886127824463624,479.0,278.0,57632.552007765145,68944.25636833333,408.08743169398906,373.55,183.0,120.0,Dishwashers,Food Preparation & Serving,0.0,0.0,0.0,0.0,-0.00042351855883826094,-4.9526292636372204,-0.08463243170862345,0.19627283482161428,-0.0166110472892982,more juniors + lower wages
37-3011,0.0010359761655327664,0.0009864547288321534,0.1758000169085219,0.1821906151716039,0.18432672723849783,0.17606340613134422,2090.0,911.0,238415.47095492427,219213.9075166667,587.2237960339943,640.0,706.0,327.0,Landscaping and Groundskeeping Workers,Building & Grounds Cleaning & Maintenance,0.0,0.0,0.0,0.048780487804878,-0.0049521436700613024,-0.826332110715361,0.08987408943991526,-0.08053824427311562,-0.007238301369135737,fewer juniors + higher wages
37-2012,0.0006848451254072269,0.0007900397231633018,0.16767417765934237,0.18598786959104396,0.19549699824950448,0.19404719788275954,1432.0,652.0,165548.76598049243,174044.97284333332,460.4597701149425,531.7299578059071,522.0,237.0,Maids and Housekeeping Cleaners,Building & Grounds Cleaning & Maintenance,0.0,0.0,0.0,0.0,0.010519459775607486,-0.1449800366744941,0.15478048749660323,0.051321475050089216,0.007943562927297568,more juniors + higher wages
39-2011,6.572203615933424e-05,4.6975847305227984e-05,0.13700945607747142,0.11045986811636223,0.10736426088164416,0.18011660237927768,162.0,62.0,19501.77209715909,17443.11426833333,452.0851063829787,,47.0,,Animal Trainers,Personal Care & Service,0.0,0.0,0.0,0.1379310344827586,-0.0018746188854106257,7.275234149763351,,-0.10556260316085087,,insufficient data
39-2021,0.00040575058236348276,0.00038608658636500663,0.1486445390255059,0.11824705022222692,0.1464901469205461,0.12084307373307673,980.0,465.0,110564.04315094696,134373.1892283333,518.925,603.1153846153846,320.0,156.0,Animal Caretakers,Personal Care & Service,0.0,0.0,0.0,0.3636363636363636,-0.0019663995998476136,-2.5647073187469367,0.1622399857693977,0.21534257792002975,0.03493717677729104,more juniors + higher wages
39-3031,5.399285619774224e-05,0.00011225263222385218,0.21617912772303938,0.29653557736978664,0.2823222843644976,0.17949176955763105,79.0,43.0,10116.970935795456,15892.0048825,,,,,"Ushers, Lobby Attendants, and Ticket Takers",Personal Care & Service,0.0,0.0,0.0,0.1714285714285714,0.005825977602610994,-10.283051480686654,,0.5708263850271185,,insufficient data
37-3013,0.00011902289263119396,0.0001466485849189687,0.14461186562522135,0.2936112403551858,0.16267620562765386,0.20951223220860296,286.0,85.0,33534.20410719697,20945.650110833332,707.7227722772277,700.5714285714286,101.0,35.0,Tree Trimmers and Pruners,Building & Grounds Cleaning & Maintenance,0.0,0.0,0.0,0.073170731707317,0.0027625692287774747,4.68360265809491,-0.01010472459828926,-0.3753944467005238,0.0037932574996359697,fewer juniors + lower wages
39-4031,2.9112434190117134e-06,1.5049500510263305e-05,0.03654899231226014,0.060045440176200934,0.01898782272704798,0.0,37.0,28.0,3235.7698670454547,10439.580479166667,,,,,"Morticians, Undertakers, and Funeral Arrangers",Personal Care & Service,0.0,0.0,0.0,0.2325581395348837,0.0012138257091251592,-1.8987822727047978,,2.2263049932840038,,insufficient data
39-5011,6.75144402961092e-05,5.80481431380042e-05,0.13848556383581653,0.09851876592929255,0.16481198670191435,0.16420370505409246,170.0,97.0,19794.96405871212,23999.003136666666,587.027027027027,900.0,37.0,10.0,Barbers,Personal Care & Service,0.0,0.0,0.0,0.2352941176470588,-0.0009466297158105001,-0.06082816478218955,0.5331491712707184,0.21237922258839714,0.11322980651812337,more juniors + higher wages
39-5092,0.0001327232714697454,6.839763690758942e-05,0.12618951451846044,0.08137905086117266,0.13128856941058947,0.11414703308876491,337.0,137.0,42678.245259469695,33765.127422499994,630.4736842105264,595.5384615384615,114.0,39.0,Manicurists and Pedicurists,Personal Care & Service,0.0,0.0,0.0,0.1111111111111111,-0.006432563456215599,-1.7141536321824566,-0.055411071939997614,-0.20884452448269308,0.011572298970385099,fewer juniors + lower wages
39-5094,7.135920820404787e-05,4.093315801497891e-05,0.13444553617690294,0.0542874052728973,0.11450584337606658,0.0801952851234025,204.0,109.0,21521.092548295455,30915.316316666667,561.2,667.0967741935484,60.0,31.0,Skincare Specialists,Personal Care & Service,0.0,0.0,0.0,0.3333333333333333,-0.0030426050189068955,-3.4310558252664074,0.18869703170625152,0.43651240044108564,0.0823685942662035,more juniors + higher wages
39-9031,0.00021847785494059454,0.00016506366740520637,0.1706170388896995,0.12199604914284098,0.15406081501792304,0.1461139703808013,432.0,198.0,52060.20818162878,56211.80161083333,531.0923076923077,754.7619047619048,130.0,63.0,Exercise Trainers and Group Fitness Instructors,Personal Care & Service,0.0,0.0,0.0,0.0294117647058823,-0.005341418753538818,-0.7946844637121753,0.42115013497650167,0.07974600129758191,0.0335850392103129,more juniors + higher wages
39-9032,0.00022852832533753594,0.00035301849539849553,0.22752483181067862,0.2717699017049433,0.2613860536052607,0.24887774107455343,333.0,184.0,40817.82654109848,52700.91848916667,520.0555555555555,639.3827160493827,144.0,81.0,Recreation Workers,Personal Care & Service,0.0,0.0,0.0,0.3571428571428571,0.012449017006095959,-1.250831253070725,0.22945079466818585,0.29112505380714926,0.06679887494386877,more juniors + higher wages
41-2022,7.755076672673156e-05,4.831088334674632e-05,0.12797372063209217,0.08716489527784006,0.17817642106160034,0.0901683648940169,249.0,92.0,24738.551576136364,22876.903863333333,650.3529411764706,663.7837837837837,85.0,37.0,Parts Salespersons,Sales & Related,0.0,0.0,0.0,0.5142857142857142,-0.002923988337998524,-8.800805616758343,0.020651621230492356,-0.07525289858112949,-0.001554094357994142,fewer juniors + higher wages
29-2042,0.0001734631665285656,0.000150691840343849,0.10804842539312266,0.08881494580430228,0.07936922391103775,0.1219209428363417,529.0,276.0,65581.58492821969,69754.37307666667,836.8115942028985,873.2142857142857,207.0,112.0,Emergency Medical Technicians,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.25,-0.0022771326184716596,4.255171892530394,0.04350165767727243,0.06362743677229177,0.0027678989733505325,more juniors + higher wages
29-2043,4.55056951931689e-05,2.2052795155800557e-05,0.09109996782923022,0.07180346923811108,0.07658681836702609,0.07657481126569946,188.0,44.0,20394.04655132576,12787.651048333333,1079.1,1500.0,80.0,10.0,Paramedics,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.2307692307692307,-0.0023452900037368345,-0.001200710132663596,0.39004726160689485,-0.37297137102484235,-0.1454764619260089,fewer juniors + higher wages
29-2053,0.0001177422520422583,0.00014654412570266762,0.12117537359177134,0.10822359920852226,0.10621801464986243,0.12838001297616233,323.0,185.0,39417.19713238637,56103.35957,669.2063492063492,690.8333333333334,126.0,72.0,Psychiatric Technicians,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.24,0.0028801873660409313,2.2161998326299908,0.032317362428842644,0.42332189124385433,0.01368064698339075,more juniors + higher wages
29-2055,3.7151780514784244e-05,3.7784802450104895e-05,0.072502593801936,0.05994675060762891,0.10012538523666512,0.05969679921518084,227.0,110.0,21029.54579602273,26020.700180833333,788.025,885.7142857142857,80.0,42.0,Surgical Technologists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.1,6.330219353206513e-05,-4.042858602148428,0.12396724179345275,0.23734009441870918,0.029422396872085026,more juniors + higher wages
29-2056,0.00012586264241895158,9.270704280518707e-05,0.10032304310244589,0.05561081159427555,0.12058313475423982,0.032149287217153294,497.0,292.0,51050.07687556818,69014.52825916668,622.6424870466321,697.2336448598131,193.0,107.0,Veterinary Technologists and Technicians,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.2622950819672131,-0.0033155599613764516,-8.843384753708653,0.11979773202915811,0.35189861569426983,0.04215665606437383,more juniors + higher wages
29-2061,0.000461367470054785,0.00043896450064789285,0.18090086962637347,0.18212756563957322,0.16527825553381362,0.17840692823683618,946.0,355.0,103976.01421325759,99986.51461,713.706940874036,803.5294117647059,389.0,136.0,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.4210526315789473,-0.002240296940689214,1.3128672703022564,0.12585343611856903,-0.038369422346532844,-0.004828923644195766,fewer juniors + higher wages
29-2081,3.425041049293088e-05,4.225120379360172e-06,0.13834707838729485,0.030976809893653964,0.1339078481152487,0.14706677926056688,91.0,33.0,10086.279577840909,5902.219661666667,733.0,526.0,22.0,10.0,"Opticians, Dispensing",Healthcare Practitioners & Technical,0.0,0.0,0.0,0.4761904761904761,-0.0030025290113570705,1.3158931145318187,-0.2824010914051842,-0.41482688278504876,0.11714756444270819,fewer juniors + lower wages
31-1131,0.0011633738488141462,0.0013450066813284244,0.1449407891830685,0.15127276428194347,0.14369198353285148,0.1302298330467502,3086.0,1399.0,325966.1657931818,365021.6084041667,518.0737704918033,636.9608938547486,1220.0,537.0,Nursing Assistants,Healthcare Support,0.0,0.0,0.0,0.1525423728813559,0.018163283251427815,-1.3462150486101276,0.22947914010409498,0.1198144062465818,0.027494906917548297,more juniors + higher wages
31-9011,5.770646423916392e-05,5.172263990953091e-05,0.10092982017097955,0.14771703420858157,0.07182184504347663,0.16295543044473998,209.0,52.0,23289.01654943182,14270.930785833332,508.85714285714283,,70.0,,Massage Therapists,Healthcare Support,0.0,0.0,0.0,0.074074074074074,-0.000598382432963301,9.113358540126335,,-0.38722484242549526,,insufficient data
31-9091,0.00024328711424900142,0.0002719508714066081,0.09609569122340972,0.0933834097968627,0.10199674240781478,0.07074930474842493,946.0,479.0,102724.34283636363,120551.45668333332,624.0623376623377,725.1111111111111,385.0,180.0,Dental Assistants,Healthcare Support,0.0,0.0,0.0,0.4,0.0028663757157606664,-3.124743765938985,0.1619209610169554,0.17354322602353056,0.028100285935712774,more juniors + higher wages
31-9097,0.00011812734682646684,7.583743748828571e-05,0.13283283985886948,0.09087195219217445,0.09921196576758869,0.09024654377629797,340.0,149.0,36254.03313409091,34611.02528666666,637.2925170068028,558.9473684210526,147.0,57.0,Phlebotomists,Healthcare Support,0.0,0.0,0.0,0.2195121951219512,-0.004228990933818113,-0.8965421991290717,-0.12293436137257185,-0.04531931223616803,0.005571300707597498,fewer juniors + lower wages
33-1012,1.1774376643981202e-05,0.0,0.4964465267311958,0.0,0.36376356065333965,0.0,10.0,7.0,960.0040513257576,1993.7960899999998,,,,,First-Line Supervisors of Police and Detectives,Protective Service,0.0,0.0,0.0,0.5526315789473684,-0.0011774376643981202,-36.376356065333965,,1.0768621624529437,,insufficient data
33-1021,1.121007748034958e-06,0.0,0.06545207769369861,,0.17159700004731687,,8.0,0.0,700.4431787878788,0.0,,,,,First-Line Supervisors of Firefighting and Prevention Workers,Protective Service,0.0,0.0,0.0,0.6037735849056604,-0.0001121007748034958,,,-1.0,,insufficient data
13-1051,4.976476076486117e-05,3.9008779421160666e-05,0.12014319522327861,0.06771873759339717,0.07413515950316238,0.07430372386801258,157.0,90.0,16790.044155492425,23821.022235833334,1027.15625,1124.7894736842106,64.0,38.0,Cost Estimators,Business & Financial Operations,0.0,0.0,0.0,1.0,-0.0010755981343700503,0.016856436485020165,0.09505196866027998,0.4187587605623364,0.03980384458518889,more juniors + higher wages
51-5113,0.0,0.0,0.0,0.0,0.46822376523248704,0.0,3.0,3.0,231.83699166666668,926.8434125,,,,,Print Binding and Finishing Workers,Production,0.0,0.0,0.0,0.1282051282051282,0.0,-46.82237652324871,,2.997823668418748,,insufficient data
11-3121,7.39583053697647e-05,7.156289329056648e-05,0.13280240271080035,0.12481392194054118,0.12233063708379795,0.08906250366698464,199.0,90.0,22721.513310416667,23309.836259166666,1130.79012345679,1293.75,81.0,32.0,Human Resources Managers,Management,0.0,0.0,0.0,0.92,-0.00023954120791982178,-3.3268133416813312,0.1441115138546194,0.025892771344604215,0.0037314464763624224,more juniors + higher wages
11-3111,9.601838834614742e-06,0.0,0.304222856358221,0.0,0.39749874491236475,0.6004687109289978,12.0,2.0,1274.6105672348485,559.597565,,,,,Compensation and Benefits Managers,Management,0.0,0.0,0.0,0.894736842105263,-0.0009601838834614742,20.296996601663302,,-0.5609658515431926,,insufficient data
33-3031,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Fish and Game Wardens,Protective Service,0.0,0.0,0.0,0.4772727272727273,0.0,,,,,insufficient data
33-3012,0.00012615318756431038,7.941325890025428e-05,0.07576132293646283,0.055069042880574195,0.07038556074641655,0.062081025945565464,598.0,245.0,68039.94083825758,59621.952784166664,825.5982905982906,987.5604395604396,234.0,91.0,Correctional Officers and Jailers,Protective Service,0.0,0.0,0.0,0.2954545454545454,-0.00467399286640561,-0.8304534800851089,0.1961754897103518,-0.12372127239354735,-0.024271081199391982,fewer juniors + higher wages
33-3011,0.0,2.688851608615265e-06,0.0,0.11440348755094974,0.0,0.09867342423279479,16.0,7.0,1534.2144685606058,1066.500835,,,,,Bailiffs,Protective Service,0.0,0.0,0.0,0.0357142857142857,0.0002688851608615265,9.86734242327948,,-0.3048554443626209,,insufficient data
33-2011,8.403608221892415e-05,0.00011053667043382152,0.06145191437797368,0.05638593237874031,0.08481610684925009,0.050732623239127764,518.0,311.0,55706.64895871212,81531.47221916667,1044.8235294117646,1008.0672268907563,204.0,119.0,Firefighters,Protective Service,0.0,0.0,0.0,0.175438596491228,0.002650058821489737,-3.4083483610122327,-0.035179436035195466,0.46358601249906517,-0.01630869447352219,more juniors + lower wages
33-9093,2.017746156419835e-05,1.929748613939871e-05,0.12044949052355995,0.12538124796573086,0.13698318521536443,0.2319878512862266,59.0,30.0,6894.607642045455,6374.2535225,,,,,Transportation Security Screeners,Protective Service,0.0,0.0,0.0,0.52,-8.799754247996404e-05,9.500466607086217,,-0.07547262245529007,,insufficient data
35-1011,0.0002548050067734125,0.00019490810306358762,0.1304511365376777,0.08832085728233066,0.14269724482824428,0.13085632946395995,677.0,324.0,79724.80236818182,90459.47900583333,658.0073800738007,712.1951219512196,271.0,123.0,Chefs and Head Cooks,Food Preparation & Serving,0.0,0.0,0.0,0.4285714285714285,-0.005989690370982487,-1.1840915364284332,0.08235126765803336,0.13464663842096547,0.011088321359859364,more juniors + higher wages
43-2021,2.026278729204589e-05,1.6860623117184137e-05,0.14165317739854916,0.1929147113276863,0.1988188530423928,0.27280318720549657,53.0,18.0,5847.261715340909,3655.361598333333,,,,,Telephone Operators,Office & Administrative Support,0.0,0.0,0.0,0.9473684210526316,-0.00034021641748617536,7.398433416310376,,-0.3748592458683514,,insufficient data
33-9021,5.0834692168217167e-05,3.979810111870849e-05,0.1360107421109082,0.07599548720227028,0.11375386613424578,0.05267663473023726,121.0,66.0,15327.197546590909,21972.496133333334,793.2307692307693,1002.0,26.0,24.0,Private Detectives and Investigators,Protective Service,0.0,0.0,0.0,0.7037037037037037,-0.0011036591049508673,-6.107723140400852,0.26318851823118683,0.43356253265101796,0.11410868052898197,more juniors + higher wages
43-4141,8.843317302997718e-06,5.94177634591456e-06,0.09738826025392419,0.10327079460457927,0.17525801971568605,0.17695491501364746,33.0,13.0,3728.696927840909,2309.3749725,,,,,New Accounts Clerks,Office & Administrative Support,0.0,0.0,0.0,0.8400000000000001,-0.00029015409570831577,0.16968952979614094,,-0.3806482486531195,,insufficient data
29-1011,1.799594183779141e-05,2.0387512658261098e-05,0.12122394155397741,0.26030654670243514,0.014663697766096566,0.21426582123577032,58.0,17.0,6128.36411875,3289.2052341666667,,,,,Chiropractors,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.7272727272727273,0.00023915708204696863,19.960212346967374,,-0.46328168979007,,insufficient data
29-1071,0.00010726492913052266,0.00017589249644775452,0.1585509609232895,0.2056189839591699,0.12803003977913419,0.18166459570639867,240.0,130.0,27496.590972348487,35112.262115833335,1396.258064516129,1953.3333333333333,93.0,48.0,Physician Assistants,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.5416666666666666,0.006862756731723185,5.3634555927264485,0.3989772972306933,0.2769678303446208,0.110503876370746,more juniors + higher wages
29-1041,0.0,1.044143322611372e-05,0.0,0.3266385622279245,0.0,0.1504670417322812,33.0,4.0,3097.718096969697,1287.7373508333335,,,,,Optometrists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.6000000000000001,0.001044143322611372,15.04670417322812,,-0.5842948549472445,,insufficient data
29-1081,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Podiatrists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.5714285714285714,0.0,,,,,insufficient data
29-1124,0.0,8.550623823156224e-06,0.0,0.29378387116365445,0.0,0.0,12.0,3.0,930.7371780303031,1165.2511450000002,,,,,Radiation Therapists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.5121951219512195,0.0008550623823156224,0.0,,0.2519658314992783,,insufficient data
29-1125,4.5609817125774755e-06,2.6982650723807954e-05,0.03254027790044607,0.21937377127730393,0.03280380521841325,0.17324078891598185,52.0,18.0,5819.523830681818,5072.341431666667,,,,,Recreational Therapists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.5454545454545454,0.002242166901123048,14.04369836975686,,-0.12839236005458732,,insufficient data
33-3041,8.516508023906686e-06,1.485917320207401e-05,0.11961322936393592,0.22874057283337826,0.11837114886830478,0.27069032898420536,33.0,12.0,2953.9566956439394,2881.5444091666664,,,,,Parking Enforcement Workers,Protective Service,0.0,0.0,0.0,0.4615384615384615,0.0006342665178167325,15.231918011590057,,-0.02451365877639844,,insufficient data
29-1126,2.687765286705335e-05,2.2288060180725533e-05,0.08167022443998062,0.10897584900456349,0.07099430992958046,0.05036545388464866,124.0,38.0,13405.782383143938,8513.311826666666,995.2820512820513,,39.0,,Respiratory Therapists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.3095238095238095,-0.0004589592686327818,-2.06288560449318,,-0.36495225840969414,,insufficient data
29-1127,7.252349647621081e-05,8.773664353048694e-05,0.07374334748949968,0.10032900967091697,0.04139411338036496,0.11170213928965289,355.0,138.0,40341.56595833333,35766.925762499995,1173.1515151515152,1288.406779661017,132.0,59.0,Speech-Language Pathologists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.7317073170731707,0.0015213147054276136,7.0308025909287934,0.09824414239844903,-0.1133976851706312,-0.011140658329557985,fewer juniors + higher wages
29-1151,3.271300375978452e-06,0.0,0.13591609060897836,0.0,0.13898217739872706,0.21297048622647252,8.0,3.0,1005.8096577651515,870.4049708333333,,,,,Nurse Anesthetists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.3333333333333333,-0.0003271300375978452,7.398830882774546,,-0.13462257583873205,,insufficient data
29-1128,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Exercise Physiologists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.48,0.0,,,,,insufficient data
29-1291,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Acupuncturists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.1666666666666666,0.0,,,,,insufficient data
29-1292,7.004768248364803e-05,0.00011609155399725757,0.09146251225639555,0.13258692458828794,0.09390444542448191,0.13882495692563399,331.0,138.0,31330.562331818182,36680.7808525,976.6470588235294,1278.8235294117646,136.0,51.0,Dental Hygienists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.3125,0.004604387151360954,4.492051150115207,0.30940191531650907,0.1707667568816129,0.05283556165155969,more juniors + higher wages
29-2031,6.952251615851911e-05,9.524145852836926e-05,0.2862899512981322,0.4249248161424576,0.2854673722162163,0.4033181175058779,94.0,42.0,9841.79345284091,9527.111235,623.04,1080.0,25.0,11.0,Cardiovascular Technologists and Technicians,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.6285714285714286,0.002571894236985015,11.785074528966161,0.7334360554699539,-0.03197407254569784,-0.023450937645226773,fewer juniors + higher wages
29-1181,6.7759352773012724e-06,1.027114960989487e-05,0.09212865032497461,0.07590367816844569,0.039149376713330554,0.0,28.0,24.0,2974.8457414772724,5592.386353333333,,,,,Audiologists,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.7727272727272727,0.0003495214332593598,-3.9149376713330555,,0.8798912075878671,,insufficient data
29-2032,9.60181925187091e-05,9.830987790300085e-05,0.23842009546872336,0.14844974646389444,0.1459077351094549,0.1447751717986982,146.0,101.0,16343.594668371214,27662.315775833333,1070.8196721311476,1391.142857142857,61.0,35.0,Diagnostic Medical Sonographers,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.5,0.00022916853842917426,-0.11325633107567012,0.2991383081095267,0.6925478352303098,0.20716758771571014,more juniors + higher wages
29-2034,0.00011396452621490556,0.00020593179571450887,0.13450772357781643,0.14884845290049387,0.10793650267724314,0.12593147861047943,368.0,219.0,34520.74275795455,57699.97523166667,907.8194444444445,981.475,144.0,80.0,Radiologic Technologists and Technicians,Healthcare Practitioners & Technical,0.0,0.0,0.0,0.7543859649122806,0.009196726949960331,1.799497593323629,0.08113458684576913,0.671458103790973,0.05447847583532416,more juniors + higher wages
21-1015,9.08074758034086e-06,0.0,0.22826300870246624,0.0,0.23019373350555639,0.0,15.0,7.0,1651.7799204545454,1384.3192075000002,,,,,Rehabilitation Counselors,Community & Social Service,0.0,0.0,0.0,0.6451612903225806,-0.0009080747580340861,-23.01937335055564,,-0.16192272931913587,,insufficient data
21-1023,1.1620649702187167e-06,1.5598922486821237e-05,0.0384252777561684,0.20136839219435063,0.10631059959070342,0.125023476294729,18.0,12.0,1209.5013416666666,3333.313154166666,,,,,Mental Health and Substance Abuse Social Workers,Community & Social Service,0.0,0.0,0.0,0.5416666666666666,0.0014436857516602522,1.8712876704025592,,1.7559400220039714,,insufficient data
21-1092,2.6665217573029773e-05,7.954953705743614e-06,0.10531683554434114,0.017561782704253515,0.0719890009463901,0.047827569967270826,94.0,56.0,10415.510893749999,18576.122321666662,808.0,,14.0,,Probation Officers and Correctional Treatment Specialists,Community & Social Service,0.0,0.0,0.0,0.631578947368421,-0.0018710263867286157,-2.416143097911928,,0.7835056303204075,,insufficient data
21-1093,0.00019043205085062727,0.00017928421731414483,0.18103583362428544,0.15264079744045891,0.1497833459451831,0.13175929936703495,419.0,213.0,43036.7672375,48735.72067333333,719.5163398692811,866.05,153.0,80.0,Social and Human Service Assistants,Community & Social Service,0.0,0.0,0.0,0.5714285714285714,-0.0011147833536482438,-1.8024046578148156,0.20365577820976322,0.13242057435177346,0.026968215120594236,more juniors + higher wages
27-1023,4.217695058467199e-05,2.6864628222591433e-05,0.20238201704785433,0.09820928107022989,0.11582550044543642,0.1840589397783794,76.0,42.0,8543.869388257575,11087.531596666668,1250.0,,12.0,,Floral Designers,"Arts, Design, Entertainment, Sports, & Media",0.0,0.0,0.0,0.3333333333333333,-0.0015312322362080557,6.823343933294297,,0.29771782465507046,,insufficient data
33-9011,3.34506670999165e-06,9.051898692803033e-06,0.07076677238500059,0.3600820266961749,0.06579194079481837,0.0,19.0,6.0,1902.9583994318182,1114.0016925,,,,,Animal Control Workers,Protective Service,0.0,0.0,0.0,0.4333333333333333,0.0005706831982811384,-6.579194079481837,,-0.41459482622814214,,insufficient data
27-1025,4.286088276552438e-05,6.935203653064093e-05,0.1097678442784623,0.11356354231460686,0.09101461009665393,0.1151614530657199,120.0,82.0,16018.076508901515,25158.736485,930.9677419354839,1061.6,31.0,30.0,Interior Designers,"Arts, Design, Entertainment, Sports, & Media",0.0,0.0,0.0,1.0,0.0026491153765116553,2.414684296906597,0.1403187803187802,0.5706465424246705,0.08007242682615882,more juniors + higher wages
27-1026,7.497226264250942e-06,3.569674637309168e-05,0.06408403659126283,0.13990791174597245,0.20674440056702387,0.08748543393121644,43.0,37.0,4723.735425,10227.63154,,,,,Merchandise Displayers and Window Trimmers,"Arts, Design, Entertainment, Sports, & Media",0.0,0.0,0.0,0.6097560975609756,0.0028199520108840737,-11.925896663580742,,1.1651575754795793,,insufficient data
27-2022,0.00022549461858076898,0.0002452293044811609,0.13765065484415065,0.13852706794728106,0.14290407227601096,0.16414981813440788,608.0,288.0,66779.56299886364,72045.57571666667,546.4721030042919,654.2,233.0,100.0,Coaches and Scouts,"Arts, Design, Entertainment, Sports, & Media",0.0,0.0,0.0,0.5333333333333333,0.0019734685900391915,2.124574585839692,0.19713338778587586,0.07885665136641662,0.015545278833311424,more juniors + higher wages
27-2021,6.446559455841634e-05,6.10825332752172e-05,0.2069262913890361,0.16379215325632254,0.18334975625218475,0.21379232147491722,95.0,73.0,12608.655890719696,16012.070714166666,1608.888888888889,848.0,27.0,10.0,Athletes and Sports Competitors,"Arts, Design, Entertainment, Sports, & Media",0.0,0.0,0.0,0.0,-0.0003383061283199142,3.0442565222732476,-0.4729281767955801,0.26992685445178766,-0.12765601514404984,more juniors + lower wages
27-2042,0.00012690721075810828,0.00011710042423519103,0.18310081933352848,0.2185788165265682,0.18064000704345404,0.21540267960020598,215.0,78.0,28129.048100189393,22092.754008333333,554.1666666666666,500.0,24.0,10.0,Musicians and Singers,"Arts, Design, Entertainment, Sports, & Media",0.0,0.0,0.0,0.5714285714285714,-0.000980678652291725,3.4762672556751943,-0.09774436090225558,-0.21459290305011836,0.02097524616279351,fewer juniors + lower wages
